"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000945621229518162,0.590600096333312,0.386,0.193,1,"1","DNAJB4"
0.00094649108323466,1.07409467499972,0.494,0.302,1,"1","ALOX12-AS1"
0.000949212697469492,1.04283936212546,0.482,0.288,1,"1","MICAL1"
0.000951472059507859,1.38400889777164,0.434,0.264,1,"1","RABGGTA"
0.000970705114138876,0.514029879130826,0.494,0.283,1,"1","RNF216P1"
0.000973032496297861,0.375769686836713,0.88,0.684,1,"1","CAPRIN1"
0.000980429408449473,0.867147236629943,0.663,0.448,1,"1","TMEM175"
0.000984788753847919,0.278385805571638,0.916,0.698,1,"1","CHD4"
0.000987374467111264,0.60233703321297,0.699,0.486,1,"1","KLHDC2"
0.000990148806341274,0.69245487886004,0.892,0.816,1,"1","EPHB1"
0.00100098620353514,0.437047569970911,0.735,0.509,1,"1","LRCH3"
0.00100427801661264,0.91024760930549,0.59,0.396,1,"1","CYB561D2"
0.00101188761950847,0.881370694426169,0.422,0.231,1,"1","APTX"
0.0010128360204973,4.93902581317311,0.349,0.189,1,"1","ENPP2"
0.00102148328465469,1.25243245117213,0.325,0.16,1,"1","ZFYVE21"
0.00102436139555502,0.352972694112859,0.771,0.509,1,"1","RAB11B"
0.00102650749283646,0.433822153662954,0.361,0.175,1,"1","BRI3"
0.00103605525746862,1.30789433391758,0.434,0.245,1,"1","TMEM98"
0.00104439044579754,0.337692086988859,0.747,0.524,1,"1","MFSD14A"
0.00105577208848261,0.527006458376488,0.554,0.344,1,"1","C11orf54"
0.0010809303138718,0.42510674131702,0.892,0.778,1,"1","LINC00632"
0.00108128480766756,0.709382282059317,0.53,0.335,1,"1","CCDC159"
0.0010826568435802,0.750797130565306,0.651,0.458,1,"1","UBR1"
0.00111356044529923,0.551482852132735,0.41,0.212,1,"1","GIPC2"
0.00112076933306435,0.285010478102032,0.41,0.208,1,"1","GPR158-AS1"
0.00112966857639053,0.360751355086776,0.687,0.514,1,"1","PCDHAC1"
0.00113318924666322,0.413629397327172,0.41,0.226,1,"1","NALCN-AS1"
0.00113416853349337,1.15930953013147,0.386,0.198,1,"1","GALNT14"
0.00114846568411761,1.16974891505088,0.398,0.217,1,"1","MRPL58"
0.00114974298554944,1.13392410193527,0.325,0.165,1,"1","ABHD4"
0.00115780142458932,0.976704261745703,0.422,0.231,1,"1","PLAA"
0.00115839146327816,0.292140795468844,0.337,0.16,1,"1","ELFN2.1"
0.00116259939649953,1.63445340331446,0.277,0.127,1,"1","GRHL1"
0.0011707136076223,0.619393172873725,0.361,0.175,1,"1","FBXO38"
0.00117822532048764,0.919810433548463,0.506,0.307,1,"1","TSC22D3"
0.00117949278700764,0.742551394048109,0.325,0.16,1,"1","MIER3"
0.0012025427771775,1.3747923261237,0.325,0.165,1,"1","SARS2"
0.0012050691734962,0.667896450551998,0.602,0.363,1,"1","UXT-AS1"
0.00120626096983254,0.675766680528004,0.434,0.245,1,"1","RAP1GAP"
0.00120946864935628,0.549132933218878,0.289,0.127,1,"1","RXYLT1"
0.00121176787950581,0.836705695967505,0.446,0.259,1,"1","UBOX5"
0.00121475246135469,1.16748014743521,0.446,0.274,1,"1","LOC284395"
0.00123035797497488,0.828573817591767,0.289,0.137,1,"1","TANGO2"
0.00123857650751598,1.03175851923871,0.265,0.113,1,"1","C22orf23"
0.00126003760602365,0.43110640229494,0.988,0.844,1,"1","KIF3A"
