p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.80E-19,2.006259138,0.664,0.315,6.50E-15,4,ARFGEF1
1.81E-19,2.141311107,0.613,0.262,6.55E-15,4,RFX7
1.87E-19,2.397576586,0.584,0.236,6.76E-15,4,TRO
1.88E-19,1.667066018,0.854,0.649,6.79E-15,4,SF3B1
1.96E-19,1.962458045,0.343,0.083,7.08E-15,4,FSCN3
2.08E-19,1.883804702,0.752,0.387,7.50E-15,4,USP39
2.13E-19,1.460326,0.555,0.198,7.68E-15,4,SOX2
2.14E-19,1.934936688,0.299,0.062,7.75E-15,4,CKLF-CMTM1
2.22E-19,2.711365773,0.292,0.061,8.04E-15,4,LOC100996447
2.25E-19,2.916054769,0.277,0.056,8.13E-15,4,CEP83
2.41E-19,3.467659451,0.263,0.05,8.71E-15,4,PLD5
2.57E-19,1.754509118,0.679,0.295,9.28E-15,4,SMPD4
2.73E-19,2.033583502,0.555,0.224,9.86E-15,4,ATAT1
2.80E-19,1.947881187,0.65,0.273,1.01E-14,4,ANGPTL2
2.82E-19,1.623157918,0.599,0.207,1.02E-14,4,ESRRA
2.89E-19,1.898767728,0.555,0.207,1.05E-14,4,NRDE2
3.53E-19,2.713676524,0.255,0.048,1.27E-14,4,MIR3620
3.58E-19,1.824073259,0.489,0.158,1.30E-14,4,ZNF83
3.64E-19,2.782415206,0.255,0.047,1.32E-14,4,FAM92A
4.03E-19,1.81302006,0.701,0.329,1.46E-14,4,FNIP1
4.05E-19,2.408002004,0.394,0.113,1.46E-14,4,AUNIP
4.07E-19,2.423513731,0.54,0.207,1.47E-14,4,BTAF1
4.15E-19,2.020586475,0.723,0.331,1.50E-14,4,TNKS
4.28E-19,2.382924286,0.27,0.052,1.55E-14,4,YPEL1
4.39E-19,2.178683173,0.693,0.33,1.59E-14,4,YLPM1
4.55E-19,2.835831156,0.285,0.059,1.65E-14,4,ZNF540
4.57E-19,3.029644445,0.372,0.102,1.65E-14,4,TSEN2
4.58E-19,0.75660453,0.518,0.158,1.66E-14,4,SLC27A4
4.61E-19,1.951016017,0.628,0.268,1.66E-14,4,RUFY3
4.62E-19,2.073364926,0.774,0.42,1.67E-14,4,MNAT1
4.63E-19,0.92813381,0.657,0.256,1.67E-14,4,TMEM206
4.64E-19,2.232002706,0.38,0.106,1.68E-14,4,MCM9
4.67E-19,1.754941688,0.839,0.559,1.69E-14,4,ZKSCAN1
4.69E-19,2.230980459,0.555,0.208,1.69E-14,4,LRRC8D
4.84E-19,2.274697261,0.321,0.076,1.75E-14,4,CENPX
4.84E-19,2.926813382,0.285,0.058,1.75E-14,4,CCDC146
5.07E-19,2.909088694,0.277,0.056,1.83E-14,4,HDAC9
5.12E-19,2.632337684,0.489,0.181,1.85E-14,4,NAP1L3
5.17E-19,1.839757646,0.569,0.207,1.87E-14,4,DGCR2
5.19E-19,2.237593408,0.474,0.159,1.87E-14,4,RIC8B
5.37E-19,2.019750249,0.628,0.273,1.94E-14,4,PTRH2
5.40E-19,2.777501545,0.285,0.06,1.95E-14,4,SERHL2
5.48E-19,2.451819071,0.504,0.183,1.98E-14,4,FHOD3
5.52E-19,2.819871104,0.27,0.054,1.99E-14,4,ABCC11
5.52E-19,2.30111177,0.489,0.167,2.00E-14,4,PELI2
5.78E-19,2.775578539,0.263,0.05,2.09E-14,4,GYPA
5.85E-19,1.916482994,0.365,0.093,2.12E-14,4,ZNF730
6.26E-19,3.067256925,0.328,0.082,2.26E-14,4,ZNF213
6.28E-19,2.399796923,0.628,0.305,2.27E-14,4,IGF1R
6.62E-19,2.234398413,0.292,0.061,2.39E-14,4,RHCE
6.89E-19,1.568942571,0.774,0.384,2.49E-14,4,PNPLA8
8.15E-19,1.574763682,0.869,0.496,2.95E-14,4,POGZ
8.17E-19,2.565727673,0.38,0.1,2.95E-14,4,RPTOR
8.22E-19,2.112752523,0.445,0.138,2.97E-14,4,PCNT
8.45E-19,2.48929257,0.299,0.067,3.05E-14,4,SPESP1
8.94E-19,3.150894392,0.372,0.107,3.23E-14,4,FAN1
9.22E-19,2.632008034,0.504,0.184,3.33E-14,4,SPRY4
9.82E-19,1.844984071,0.657,0.323,3.55E-14,4,HES6
1.01E-18,0.875665627,0.985,0.654,3.65E-14,4,PTPRS
1.02E-18,2.969947326,0.255,0.048,3.70E-14,4,WASHC5
1.04E-18,1.63977556,0.657,0.273,3.74E-14,4,FOXK2
1.05E-18,1.642304196,0.35,0.086,3.81E-14,4,CMTM5
1.09E-18,1.835684701,0.562,0.204,3.95E-14,4,EYA3
1.17E-18,2.634344589,0.394,0.114,4.23E-14,4,ZC4H2
1.21E-18,2.964553461,0.401,0.118,4.37E-14,4,TTC7B
1.39E-18,1.759296593,0.38,0.101,5.04E-14,4,EVI2A
1.41E-18,2.815903296,0.263,0.053,5.11E-14,4,POTEF
1.45E-18,2.315859572,0.255,0.048,5.23E-14,4,ABCG1
1.61E-18,2.315517226,0.343,0.085,5.80E-14,4,DGKD
1.68E-18,2.874601632,0.416,0.131,6.09E-14,4,ZNF197
1.73E-18,2.52840623,0.27,0.054,6.24E-14,4,SRSF8
1.73E-18,0.662294765,0.314,0.071,6.24E-14,4,CD4
1.80E-18,2.047401511,0.35,0.09,6.51E-14,4,TTYH1
1.84E-18,2.26489261,0.27,0.055,6.65E-14,4,C9orf43
1.89E-18,1.824723248,0.431,0.13,6.83E-14,4,CIT
1.91E-18,1.736334292,0.723,0.348,6.91E-14,4,UCHL5
2.02E-18,2.031245464,0.679,0.354,7.29E-14,4,SGTA
2.03E-18,1.862939267,0.401,0.115,7.35E-14,4,LRRC7
2.12E-18,1.496622163,0.708,0.384,7.67E-14,4,NME2
2.21E-18,2.19572981,0.445,0.144,7.98E-14,4,ZNF649
2.22E-18,1.806314769,0.876,0.681,8.01E-14,4,CHD9
2.32E-18,1.989996687,0.496,0.183,8.37E-14,4,GABBR1
2.42E-18,2.718058099,0.285,0.062,8.74E-14,4,SLA2
2.44E-18,2.350446435,0.409,0.12,8.83E-14,4,MTMR1
2.50E-18,1.864005772,0.635,0.305,9.02E-14,4,HLTF
2.65E-18,1.896162531,0.577,0.243,9.59E-14,4,UBE2D4
2.74E-18,2.651473907,0.263,0.053,9.89E-14,4,ZNF852
2.89E-18,2.708030028,0.336,0.085,1.04E-13,4,FIG4
2.98E-18,1.546049993,0.482,0.159,1.08E-13,4,KBTBD3
3.01E-18,2.25690628,0.285,0.059,1.09E-13,4,RUNDC3B
3.09E-18,2.310287389,0.489,0.18,1.12E-13,4,ZNF91
3.21E-18,3.392029141,0.263,0.054,1.16E-13,4,FRRS1L
3.24E-18,2.482049605,0.263,0.051,1.17E-13,4,A2MP1
3.39E-18,1.980537664,0.737,0.429,1.23E-13,4,SENP6
3.79E-18,2.816579933,0.365,0.1,1.37E-13,4,CLEC16A
3.93E-18,1.750172977,0.81,0.523,1.42E-13,4,SGPL1
4.41E-18,2.657616492,0.372,0.109,1.59E-13,4,TRPC1
4.64E-18,1.260100356,0.956,0.905,1.68E-13,4,PSAP
4.71E-18,1.780724119,0.292,0.064,1.70E-13,4,SMAD5-AS1
4.81E-18,2.068706797,0.613,0.249,1.74E-13,4,RMND5A
4.96E-18,2.176028758,0.387,0.11,1.79E-13,4,PYGO1
4.98E-18,1.452192732,0.818,0.369,1.80E-13,4,SUPT6H
5.11E-18,2.264504415,0.387,0.111,1.85E-13,4,TDRD3
5.21E-18,2.06154151,0.555,0.216,1.88E-13,4,NPC1
5.40E-18,0.961646848,0.993,0.966,1.95E-13,4,TTC3
5.41E-18,1.954188763,0.307,0.07,1.96E-13,4,SLC38A5
5.56E-18,2.205079021,0.416,0.127,2.01E-13,4,SIMC1
5.74E-18,1.977670053,0.35,0.092,2.07E-13,4,USP2
5.94E-18,2.804499741,0.343,0.093,2.15E-13,4,ZNF606
5.95E-18,2.912436533,0.263,0.053,2.15E-13,4,GREB1
6.52E-18,1.668221429,0.832,0.57,2.36E-13,4,RSF1
6.66E-18,2.911502836,0.277,0.06,2.41E-13,4,TMEM255A
6.73E-18,2.310535871,0.409,0.127,2.43E-13,4,C2CD5
7.45E-18,1.803842851,0.781,0.458,2.69E-13,4,PTK2
7.80E-18,0.483921872,0.255,0.048,2.82E-13,4,CHRNA5
7.80E-18,2.038191672,0.723,0.368,2.82E-13,4,TNRC6C
7.91E-18,2.651820274,0.358,0.1,2.86E-13,4,TOP3B
8.31E-18,2.479827602,0.285,0.063,3.00E-13,4,TRIR
8.34E-18,1.180989413,0.613,0.233,3.01E-13,4,DOCK4
8.39E-18,2.217698056,0.285,0.062,3.03E-13,4,WASHC4
8.56E-18,2.867427987,0.255,0.052,3.09E-13,4,LOC101928000
8.70E-18,2.484421764,0.504,0.183,3.14E-13,4,HECTD4
8.96E-18,2.437058021,0.307,0.075,3.24E-13,4,MIR636
9.21E-18,1.93477502,0.35,0.095,3.33E-13,4,IER3IP1
9.58E-18,3.109975293,0.307,0.075,3.46E-13,4,TAB1
9.67E-18,2.618504572,0.453,0.159,3.50E-13,4,WDR48
9.74E-18,2.612907074,0.401,0.127,3.52E-13,4,PMM2
9.77E-18,2.187560925,0.635,0.273,3.53E-13,4,CBLB
1.01E-17,1.739719916,0.818,0.443,3.66E-13,4,CPSF6
1.11E-17,1.672404367,0.803,0.618,4.02E-13,4,GPBP1
1.13E-17,2.111708113,0.343,0.087,4.07E-13,4,DPYSL5
1.17E-17,3.084126417,0.263,0.055,4.21E-13,4,ZNF253
1.21E-17,2.813816435,0.336,0.086,4.37E-13,4,ZSCAN5A
1.25E-17,1.583736127,0.832,0.497,4.51E-13,4,KLC1
1.28E-17,1.843739375,0.65,0.304,4.63E-13,4,RBM12
1.30E-17,1.78583759,0.591,0.237,4.71E-13,4,SLC5A6
1.31E-17,3.099042022,0.27,0.059,4.75E-13,4,LINC00630
1.32E-17,2.046953168,0.489,0.172,4.77E-13,4,TMOD2
1.40E-17,1.574854639,0.591,0.234,5.05E-13,4,CENPA
1.45E-17,2.232476158,0.46,0.151,5.25E-13,4,RBM19
1.50E-17,2.291984923,0.467,0.159,5.42E-13,4,LRBA
1.54E-17,2.048297473,0.54,0.202,5.57E-13,4,LRIG2
1.54E-17,2.043606339,0.438,0.142,5.57E-13,4,BSCL2
1.55E-17,2.699738958,0.27,0.059,5.60E-13,4,MIR922
1.65E-17,1.901869042,0.635,0.278,5.98E-13,4,TPP2
1.66E-17,2.206270846,0.642,0.292,6.01E-13,4,HERC1
1.71E-17,3.245992712,0.255,0.054,6.19E-13,4,PURG
1.73E-17,2.184894469,0.708,0.334,6.27E-13,4,MSI2
1.74E-17,2.131606092,0.635,0.282,6.30E-13,4,ACACA
1.83E-17,2.565105426,0.365,0.105,6.61E-13,4,TBC1D32
1.83E-17,0.693200926,0.511,0.164,6.62E-13,4,NPIPB5
1.86E-17,2.136966244,0.584,0.235,6.71E-13,4,PARD3
1.91E-17,1.880669877,0.693,0.374,6.89E-13,4,BRWD1
2.05E-17,2.568881759,0.365,0.107,7.42E-13,4,CEP250
2.10E-17,1.620046402,0.774,0.403,7.59E-13,4,ARHGAP35
2.11E-17,0.874049241,0.511,0.187,7.64E-13,4,PCSK1N
2.15E-17,1.833237438,0.65,0.266,7.76E-13,4,C2orf68
2.31E-17,1.838020154,0.606,0.267,8.37E-13,4,CLCC1
2.35E-17,2.914430059,0.387,0.12,8.48E-13,4,CDKL1
2.35E-17,2.692761567,0.453,0.163,8.49E-13,4,FOCAD
2.35E-17,1.845622029,0.394,0.12,8.50E-13,4,KLC4
2.38E-17,3.105578169,0.321,0.083,8.60E-13,4,ZNF678
2.40E-17,2.37455566,0.555,0.243,8.67E-13,4,PJA1
2.59E-17,1.827153937,0.81,0.529,9.37E-13,4,UBE2E2
2.63E-17,2.259069908,0.431,0.144,9.51E-13,4,INA
2.69E-17,2.818775813,0.423,0.141,9.71E-13,4,ZBED1
2.90E-17,2.468653601,0.321,0.079,1.05E-12,4,CLCN4
3.03E-17,2.569265014,0.336,0.092,1.09E-12,4,EME2
3.11E-17,1.619176659,0.387,0.11,1.12E-12,4,PBLD
3.27E-17,2.304259454,0.394,0.115,1.18E-12,4,HAS2
3.31E-17,3.497169168,0.263,0.058,1.20E-12,4,ST6GAL1
3.36E-17,2.632606868,0.387,0.122,1.21E-12,4,PDZRN3
3.45E-17,2.284273964,0.277,0.061,1.25E-12,4,NKX2-2
3.45E-17,1.57962557,0.869,0.555,1.25E-12,4,ZEB2
3.54E-17,1.98570548,0.737,0.478,1.28E-12,4,GSTA4
3.75E-17,2.421328403,0.401,0.123,1.36E-12,4,ZFYVE9
4.00E-17,1.938080406,0.438,0.135,1.44E-12,4,GTF2IRD1
4.01E-17,1.094270527,0.314,0.074,1.45E-12,4,C5orf34
4.08E-17,2.5371746,0.255,0.052,1.48E-12,4,SEZ6
4.09E-17,2.155233259,0.321,0.083,1.48E-12,4,PSMD6-AS2
4.11E-17,2.106708535,0.723,0.381,1.49E-12,4,FBXO21
4.15E-17,2.660354296,0.255,0.053,1.50E-12,4,GARNL3
4.21E-17,2.165934341,0.321,0.081,1.52E-12,4,DPY19L2
4.24E-17,2.368150956,0.336,0.088,1.53E-12,4,MTREX
4.26E-17,1.656943006,0.905,0.683,1.54E-12,4,CTNNA1
4.62E-17,1.79530537,0.387,0.114,1.67E-12,4,ABCB9
5.11E-17,2.07415698,0.358,0.102,1.85E-12,4,B3GALT1
6.09E-17,2.101286637,0.496,0.183,2.20E-12,4,METTL3
6.11E-17,2.307159498,0.307,0.074,2.21E-12,4,ATXN7L1
6.13E-17,2.379091758,0.255,0.053,2.22E-12,4,LOC648987
6.29E-17,1.90772704,0.664,0.374,2.27E-12,4,RAB9A
6.52E-17,2.744523473,0.628,0.314,2.36E-12,4,SLC8A1
6.79E-17,2.145173513,0.453,0.15,2.45E-12,4,DNM1
6.94E-17,2.104912551,0.723,0.351,2.51E-12,4,ZNF827
7.00E-17,1.830092421,0.693,0.39,2.53E-12,4,PUM2
7.22E-17,1.63471082,0.752,0.451,2.61E-12,4,IK
7.87E-17,1.605036256,0.606,0.234,2.84E-12,4,ZNF609
7.96E-17,1.300790401,0.759,0.366,2.88E-12,4,LETM1
8.03E-17,1.556408283,0.693,0.301,2.90E-12,4,ANKRD36
8.66E-17,2.336564599,0.526,0.204,3.13E-12,4,ZBED6
9.17E-17,2.426626857,0.46,0.164,3.32E-12,4,KIAA1549
9.33E-17,2.045820117,0.591,0.292,3.37E-12,4,SPSB3
9.36E-17,1.968245586,0.54,0.208,3.38E-12,4,IFT46
9.85E-17,1.926240761,0.591,0.248,3.56E-12,4,ATRN
9.93E-17,2.50645047,0.321,0.084,3.59E-12,4,JADE3
1.03E-16,1.998440459,0.474,0.169,3.71E-12,4,FAM135A
1.03E-16,2.267852814,0.409,0.131,3.72E-12,4,ZNF587
1.10E-16,0.897794919,0.985,0.422,3.99E-12,4,IGF2R
1.12E-16,2.827327068,0.292,0.07,4.06E-12,4,WASHC2C
1.15E-16,2.021230593,0.292,0.068,4.15E-12,4,ZNF778
1.15E-16,2.411648892,0.328,0.087,4.16E-12,4,CXXC4
1.16E-16,1.785665521,0.365,0.106,4.19E-12,4,LOC100133286
1.18E-16,2.891258074,0.263,0.058,4.28E-12,4,ASXL3
1.19E-16,2.277123973,0.431,0.152,4.31E-12,4,FAM228B
1.19E-16,2.763469694,0.277,0.065,4.32E-12,4,CFAP298
1.23E-16,1.45187508,0.255,0.052,4.45E-12,4,DUSP26
1.27E-16,1.375204026,0.591,0.241,4.58E-12,4,WDR83
1.33E-16,1.804031863,0.409,0.131,4.80E-12,4,NVL
1.53E-16,2.874726316,0.285,0.07,5.52E-12,4,FAM110A
1.56E-16,2.176761901,0.518,0.211,5.65E-12,4,STRBP
1.57E-16,2.087339639,0.38,0.115,5.66E-12,4,LINC00665
1.59E-16,1.508932765,0.788,0.436,5.76E-12,4,GNG2
1.61E-16,2.606821501,0.453,0.166,5.81E-12,4,ARHGAP32
1.64E-16,2.397501407,0.372,0.113,5.92E-12,4,CORO2B
1.68E-16,2.361152096,0.358,0.103,6.07E-12,4,TANGO6
1.68E-16,1.739800399,0.555,0.227,6.07E-12,4,CEP63
1.76E-16,2.617275134,0.292,0.072,6.37E-12,4,ZNF808
1.81E-16,1.772653095,0.285,0.066,6.53E-12,4,NKD1
1.85E-16,2.14030298,0.613,0.284,6.69E-12,4,NCOA1
1.88E-16,2.896047632,0.285,0.069,6.80E-12,4,ANGEL1
1.90E-16,1.799990268,0.65,0.291,6.86E-12,4,VPS13C
1.99E-16,1.804728186,0.299,0.073,7.20E-12,4,POTEE
2.03E-16,1.649359328,0.533,0.206,7.32E-12,4,SOGA1
2.04E-16,2.381890645,0.387,0.119,7.37E-12,4,USP30
2.08E-16,1.906800344,0.577,0.231,7.51E-12,4,NSUN6
2.21E-16,2.411749913,0.46,0.168,7.98E-12,4,ZNF397
2.35E-16,1.584917835,0.774,0.44,8.51E-12,4,DNMT1
2.37E-16,2.030772451,0.584,0.25,8.58E-12,4,MEMO1
2.42E-16,2.39696708,0.445,0.15,8.75E-12,4,ZNF714
2.45E-16,1.978486962,0.745,0.413,8.87E-12,4,ARID1B
2.46E-16,2.607885694,0.292,0.071,8.87E-12,4,SLC16A14
2.55E-16,2.654367665,0.401,0.134,9.22E-12,4,ZNF445
2.67E-16,1.887511153,0.547,0.226,9.63E-12,4,MTHFD1
2.73E-16,1.806261751,0.299,0.074,9.88E-12,4,KMT5A
3.14E-16,1.890289094,0.569,0.256,1.13E-11,4,BICD1
3.20E-16,2.095710508,0.27,0.061,1.16E-11,4,WASHC2A
3.32E-16,1.362492046,0.416,0.13,1.20E-11,4,GOLGA8B
3.34E-16,2.698894827,0.328,0.092,1.21E-11,4,MCM3AP-AS1
3.76E-16,1.381863603,0.898,0.752,1.36E-11,4,ATRX
3.95E-16,1.675518207,0.533,0.219,1.43E-11,4,SCLT1
4.01E-16,2.654537474,0.372,0.115,1.45E-11,4,UBE3D
4.16E-16,2.222403415,0.467,0.176,1.50E-11,4,CALCOCO1
4.17E-16,2.685035583,0.292,0.073,1.51E-11,4,RAB11FIP3
4.19E-16,2.323778547,0.277,0.066,1.51E-11,4,DEPDC4
4.43E-16,1.311171664,0.964,0.789,1.60E-11,4,RBPJ
4.51E-16,1.859660555,0.803,0.549,1.63E-11,4,SIAH1
4.60E-16,2.618346107,0.328,0.09,1.66E-11,4,SPIN3
4.64E-16,2.303551871,0.409,0.137,1.68E-11,4,TMEM241
4.70E-16,1.930919843,0.672,0.364,1.70E-11,4,DHX30
5.22E-16,1.41469455,0.788,0.343,1.89E-11,4,NUDCD3
5.47E-16,3.046825227,0.307,0.082,1.98E-11,4,KCNMB2
5.68E-16,2.322609657,0.46,0.169,2.05E-11,4,CD3EAP
5.88E-16,2.351999593,0.299,0.075,2.12E-11,4,ZNF337
5.94E-16,2.377107713,0.38,0.12,2.15E-11,4,ZNF483
6.12E-16,2.040852154,0.577,0.227,2.21E-11,4,MDN1
6.33E-16,1.709463635,0.555,0.234,2.29E-11,4,SEC61A2
6.72E-16,2.19756088,0.35,0.106,2.43E-11,4,TMEM59L
7.04E-16,2.982838386,0.255,0.059,2.54E-11,4,PEX1
7.35E-16,2.93459878,0.343,0.098,2.66E-11,4,GPR173
7.52E-16,2.229007883,0.292,0.072,2.72E-11,4,SLC9A8
7.89E-16,2.169017747,0.825,0.546,2.85E-11,4,NTM
9.67E-16,1.565851746,0.876,0.733,3.50E-11,4,PPP2R1A
9.70E-16,2.599208272,0.438,0.155,3.51E-11,4,SPATA5
1.00E-15,1.212125941,0.54,0.196,3.63E-11,4,IQCK
1.01E-15,3.10067841,0.27,0.067,3.66E-11,4,LOC148413
1.03E-15,1.862222482,0.796,0.477,3.72E-11,4,KIF1B
1.09E-15,2.581252463,0.474,0.197,3.96E-11,4,TRMT10B
1.11E-15,3.031301059,0.314,0.085,4.02E-11,4,TSPAN11
1.13E-15,1.43427324,0.569,0.219,4.09E-11,4,DIP2A
1.15E-15,2.427451699,0.292,0.074,4.15E-11,4,ZBTB37
1.18E-15,2.507607132,0.38,0.122,4.28E-11,4,DPH6
1.20E-15,2.124318504,0.263,0.061,4.34E-11,4,ABCB6
1.21E-15,1.719350049,0.613,0.265,4.39E-11,4,PPP2R5D
1.24E-15,1.578317888,0.854,0.62,4.47E-11,4,ZFR
1.24E-15,2.770011696,0.255,0.059,4.49E-11,4,AK4
1.30E-15,2.309663728,0.277,0.07,4.71E-11,4,MIR6789
1.35E-15,1.610351758,0.745,0.41,4.90E-11,4,ZNF146
1.37E-15,1.351425684,0.92,0.727,4.95E-11,4,TNRC6B
1.49E-15,2.24751716,0.628,0.287,5.37E-11,4,KAT7
1.55E-15,2.404075944,0.255,0.058,5.60E-11,4,CACNG7
1.57E-15,2.688048048,0.307,0.085,5.68E-11,4,CNTD1
1.60E-15,2.01648698,0.365,0.111,5.79E-11,4,ZNF232
1.62E-15,1.603472317,0.752,0.429,5.84E-11,4,ARHGAP21
1.70E-15,0.938247837,0.263,0.061,6.14E-11,4,KIF24
1.76E-15,2.765416655,0.263,0.061,6.38E-11,4,SLC4A8
1.80E-15,2.426804472,0.321,0.092,6.49E-11,4,ASIC1
1.83E-15,1.951327037,0.796,0.463,6.61E-11,4,SND1
1.86E-15,2.649395177,0.358,0.11,6.72E-11,4,SETDB1
1.89E-15,1.604336443,0.73,0.391,6.82E-11,4,UBL3
1.97E-15,2.342924658,0.445,0.165,7.11E-11,4,P4HA3
1.97E-15,3.258980098,0.292,0.077,7.12E-11,4,ZNF692
1.99E-15,2.391436032,0.482,0.191,7.18E-11,4,GTDC1
2.13E-15,2.000248014,0.701,0.374,7.71E-11,4,NIPBL
2.21E-15,2.360376057,0.547,0.254,7.99E-11,4,SGMS1
2.26E-15,2.220879527,0.482,0.191,8.17E-11,4,KDM6A
2.34E-15,2.084963599,0.394,0.131,8.45E-11,4,TMEM186
2.36E-15,1.679717584,0.474,0.174,8.53E-11,4,UBXN11
2.49E-15,2.132857159,0.336,0.099,8.99E-11,4,C19orf54
2.49E-15,2.644933423,0.307,0.084,9.01E-11,4,AHCYL2
2.57E-15,1.98275564,0.336,0.096,9.29E-11,4,GUCY1A2
2.70E-15,2.454233456,0.46,0.177,9.75E-11,4,RGS12
2.92E-15,1.977311594,0.307,0.082,1.06E-10,4,ZNF345
2.96E-15,2.178383787,0.255,0.06,1.07E-10,4,DNAH17
3.04E-15,1.949677452,0.511,0.22,1.10E-10,4,TLE3
3.12E-15,1.825822704,0.299,0.078,1.13E-10,4,POLN
3.13E-15,1.720214314,0.642,0.325,1.13E-10,4,SMC5
3.21E-15,2.543506928,0.387,0.13,1.16E-10,4,ATG14
3.33E-15,1.854386571,0.73,0.475,1.20E-10,4,IP6K2
3.47E-15,2.222393469,0.518,0.23,1.25E-10,4,NIT1
3.53E-15,1.128901026,0.847,0.604,1.28E-10,4,CLDND1
3.54E-15,2.416447625,0.27,0.068,1.28E-10,4,CABP7
3.73E-15,2.983942045,0.255,0.059,1.35E-10,4,KIAA1211
3.79E-15,1.578981003,0.81,0.51,1.37E-10,4,CCDC88A
3.84E-15,1.432084262,0.577,0.253,1.39E-10,4,THAP5
3.85E-15,1.79141476,0.686,0.458,1.39E-10,4,TEX264
4.01E-15,1.399589326,0.832,0.534,1.45E-10,4,SRPK2
4.10E-15,1.486863952,0.752,0.38,1.48E-10,4,CUX1
4.13E-15,1.516297422,0.474,0.179,1.49E-10,4,FAIM2
4.28E-15,1.146054761,0.847,0.554,1.55E-10,4,C7orf55-LUC7L2
4.50E-15,0.73390637,1,0.995,1.63E-10,4,LDHB
4.62E-15,2.342118163,0.533,0.242,1.67E-10,4,SLC23A2
4.62E-15,2.286939105,0.409,0.142,1.67E-10,4,STXBP5
4.68E-15,1.788590788,0.46,0.166,1.69E-10,4,E2F5
4.71E-15,1.910924605,0.482,0.18,1.70E-10,4,INO80
5.09E-15,2.330937143,0.343,0.106,1.84E-10,4,DOCK9
5.23E-15,2.121859142,0.423,0.154,1.89E-10,4,ZNF346
5.24E-15,2.027383681,0.372,0.114,1.90E-10,4,LRRN3
5.36E-15,1.921344813,0.285,0.072,1.94E-10,4,MESD
5.54E-15,1.583218852,0.796,0.539,2.00E-10,4,C16orf72
5.64E-15,0.349179013,0.314,0.084,2.04E-10,4,SEPT4-AS1
5.71E-15,2.124581286,0.62,0.284,2.07E-10,4,GAPVD1
5.92E-15,2.959729922,0.285,0.075,2.14E-10,4,ZNF433
6.03E-15,2.1344741,0.438,0.154,2.18E-10,4,WRN
6.12E-15,2.113634586,0.504,0.208,2.21E-10,4,SOBP
6.23E-15,1.331370456,0.423,0.141,2.25E-10,4,RAB11B-AS1
6.28E-15,1.494060776,0.445,0.166,2.27E-10,4,MAMLD1
6.38E-15,2.414060043,0.401,0.137,2.31E-10,4,KIAA1328
6.42E-15,2.106618664,0.387,0.127,2.32E-10,4,MAGI3
6.54E-15,2.542411044,0.372,0.125,2.36E-10,4,CCDC93
7.00E-15,1.0043541,0.526,0.195,2.53E-10,4,RAD9A
7.14E-15,2.069390718,0.723,0.462,2.58E-10,4,GOLM1
7.15E-15,2.495590061,0.277,0.069,2.59E-10,4,PROX1
7.19E-15,2.272164339,0.467,0.195,2.60E-10,4,ARNT2
7.20E-15,2.35215892,0.46,0.182,2.60E-10,4,TEX10
7.53E-15,2.109189945,0.27,0.065,2.72E-10,4,ULK4
7.56E-15,1.585349374,0.35,0.104,2.73E-10,4,AGTPBP1
7.67E-15,2.535098649,0.343,0.104,2.77E-10,4,NAT10
7.90E-15,2.169621653,0.445,0.159,2.86E-10,4,CEP68
8.04E-15,2.126870499,0.299,0.08,2.91E-10,4,ZFP14
9.05E-15,2.07002827,0.591,0.268,3.27E-10,4,STARD4-AS1
9.82E-15,1.770923198,0.62,0.304,3.55E-10,4,PSPC1
1.03E-14,2.33372223,0.496,0.215,3.73E-10,4,KLHL28
1.06E-14,2.320339213,0.628,0.306,3.83E-10,4,SYT1
1.07E-14,1.558512499,0.299,0.079,3.86E-10,4,ZEB2-AS1
1.07E-14,2.212815401,0.474,0.188,3.88E-10,4,UQCC1
1.11E-14,1.695652292,0.788,0.486,4.02E-10,4,SFXN1
1.18E-14,0.944963252,0.985,0.968,4.28E-10,4,TMBIM6
1.23E-14,2.334020072,0.482,0.185,4.45E-10,4,TRRAP
1.24E-14,1.696583888,0.796,0.537,4.47E-10,4,ANKRD17
1.26E-14,2.288494652,0.358,0.113,4.54E-10,4,ZNF566
1.26E-14,2.446616286,0.343,0.108,4.54E-10,4,PSTK
1.27E-14,1.510137364,0.781,0.548,4.60E-10,4,GRB2
1.28E-14,1.737250181,0.299,0.08,4.63E-10,4,ZGRF1
1.29E-14,1.331474146,0.511,0.191,4.65E-10,4,TERF2
1.29E-14,2.149284903,0.285,0.074,4.65E-10,4,VPS26C
1.29E-14,1.861404072,0.474,0.186,4.66E-10,4,SLC25A12
1.33E-14,2.409991189,0.423,0.157,4.80E-10,4,ICA1L
1.35E-14,2.391709237,0.504,0.222,4.88E-10,4,RBM33
1.36E-14,2.39747515,0.299,0.081,4.93E-10,4,ZNF432
1.37E-14,1.51872655,0.898,0.72,4.96E-10,4,ILF2
1.42E-14,1.477607099,0.482,0.189,5.13E-10,4,GCC1
1.43E-14,1.403460989,0.431,0.148,5.15E-10,4,FNTB
1.48E-14,1.92619238,0.73,0.446,5.34E-10,4,MED13L
1.51E-14,2.295874402,0.277,0.072,5.44E-10,4,UGDH-AS1
1.54E-14,1.429773626,0.292,0.078,5.56E-10,4,B3GNT7
1.54E-14,2.45688641,0.547,0.237,5.58E-10,4,RBM28
1.58E-14,2.212659359,0.292,0.079,5.70E-10,4,HSPA4L
