"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016485","GO:0016485","protein processing","2/27","246/18986",0.00813008130081301,5.71695272508281,2.81011280175601,0.0474591848953895,0.126862051931907,0.0824840084503445,"MASP1/CNTN2",2
"GO:0048333","GO:0048333","mesodermal cell differentiation","1/27","35/18986",0.0285714285714286,20.0910052910053,4.26605277631487,0.0486313310764352,0.128582296568944,0.0836024884923844,"EYA1",1
"GO:0060914","GO:0060914","heart formation","1/27","35/18986",0.0285714285714286,20.0910052910053,4.26605277631487,0.0486313310764352,0.128582296568944,0.0836024884923844,"EYA1",1
"GO:0090183","GO:0090183","regulation of kidney development","1/27","35/18986",0.0285714285714286,20.0910052910053,4.26605277631487,0.0486313310764352,0.128582296568944,0.0836024884923844,"SOX9",1
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","1/27","35/18986",0.0285714285714286,20.0910052910053,4.26605277631487,0.0486313310764352,0.128582296568944,0.0836024884923844,"SOX9",1
"GO:0002021","GO:0002021","response to dietary excess","1/27","36/18986",0.0277777777777778,19.5329218106996,4.20020034478151,0.0499867716368771,0.130744969899681,0.0850086297503202,"CNTN2",1
"GO:1901099","GO:1901099","negative regulation of signal transduction in absence of ligand","1/27","36/18986",0.0277777777777778,19.5329218106996,4.20020034478151,0.0499867716368771,0.130744969899681,0.0850086297503202,"EYA1",1
"GO:1905332","GO:1905332","positive regulation of morphogenesis of an epithelium","1/27","36/18986",0.0277777777777778,19.5329218106996,4.20020034478151,0.0499867716368771,0.130744969899681,0.0850086297503202,"SOX9",1
"GO:2001240","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/27","36/18986",0.0277777777777778,19.5329218106996,4.20020034478151,0.0499867716368771,0.130744969899681,0.0850086297503202,"EYA1",1
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","2/27","256/18986",0.0078125,5.49363425925926,2.73167032886688,0.0509630936847363,0.132856816416823,0.08638172409424,"AURKB/TTK",2
"GO:0032228","GO:0032228","regulation of synaptic transmission, GABAergic","1/27","37/18986",0.027027027027027,19.005005005005,4.13695150645935,0.0513403524899543,0.132856816416823,0.08638172409424,"CA2",1
"GO:0048499","GO:0048499","synaptic vesicle membrane organization","1/27","37/18986",0.027027027027027,19.005005005005,4.13695150645935,0.0513403524899543,0.132856816416823,0.08638172409424,"RPH3A",1
"GO:1904385","GO:1904385","cellular response to angiotensin","1/27","37/18986",0.027027027027027,19.005005005005,4.13695150645935,0.0513403524899543,0.132856816416823,0.08638172409424,"CA2",1
"GO:0032984","GO:0032984","protein-containing complex disassembly","2/27","258/18986",0.00775193798449612,5.45104794717198,2.71647613972827,0.0516749592253923,0.133015172820917,0.0864846853089968,"AURKB/TPX2",2
"GO:0033044","GO:0033044","regulation of chromosome organization","2/27","258/18986",0.00775193798449612,5.45104794717198,2.71647613972827,0.0516749592253923,0.133015172820917,0.0864846853089968,"AURKB/TTK",2
"GO:0010669","GO:0010669","epithelial structure maintenance","1/27","38/18986",0.0263157894736842,18.504873294347,4.07613492615009,0.0526920760892351,0.133862637166647,0.0870356952855031,"SOX9",1
"GO:0031112","GO:0031112","positive regulation of microtubule polymerization or depolymerization","1/27","38/18986",0.0263157894736842,18.504873294347,4.07613492615009,0.0526920760892351,0.133862637166647,0.0870356952855031,"AURKB",1
"GO:0035909","GO:0035909","aorta morphogenesis","1/27","38/18986",0.0263157894736842,18.504873294347,4.07613492615009,0.0526920760892351,0.133862637166647,0.0870356952855031,"EYA1",1
"GO:0043243","GO:0043243","positive regulation of protein-containing complex disassembly","1/27","38/18986",0.0263157894736842,18.504873294347,4.07613492615009,0.0526920760892351,0.133862637166647,0.0870356952855031,"AURKB",1
"GO:0070229","GO:0070229","negative regulation of lymphocyte apoptotic process","1/27","38/18986",0.0263157894736842,18.504873294347,4.07613492615009,0.0526920760892351,0.133862637166647,0.0870356952855031,"AURKB",1
"GO:0071824","GO:0071824","protein-DNA complex organization","2/27","262/18986",0.00763358778625954,5.36782584110828,2.68655732790096,0.0531095752403038,0.13457191851254,0.0874968605247329,"SOX9/HJURP",2
"GO:0003180","GO:0003180","aortic valve morphogenesis","1/27","39/18986",0.0256410256410256,18.0303893637227,4.01759470310325,0.0540419448851809,0.135872900189357,0.0883427414007717,"SOX9",1
"GO:0017158","GO:0017158","regulation of calcium ion-dependent exocytosis","1/27","39/18986",0.0256410256410256,18.0303893637227,4.01759470310325,0.0540419448851809,0.135872900189357,0.0883427414007717,"RPH3A",1
"GO:0042755","GO:0042755","eating behavior","1/27","39/18986",0.0256410256410256,18.0303893637227,4.01759470310325,0.0540419448851809,0.135872900189357,0.0883427414007717,"CNTN2",1
"GO:0006730","GO:0006730","one-carbon metabolic process","1/27","40/18986",0.025,17.5796296296296,3.96118862615999,0.0553899613251505,0.137837422939569,0.0896200478029761,"CA2",1
"GO:0045745","GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","1/27","40/18986",0.025,17.5796296296296,3.96118862615999,0.0553899613251505,0.137837422939569,0.0896200478029761,"CNTN2",1
"GO:0048873","GO:0048873","homeostasis of number of cells within a tissue","1/27","40/18986",0.025,17.5796296296296,3.96118862615999,0.0553899613251505,0.137837422939569,0.0896200478029761,"SOX9",1
"GO:0090659","GO:0090659","walking behavior","1/27","40/18986",0.025,17.5796296296296,3.96118862615999,0.0553899613251505,0.137837422939569,0.0896200478029761,"CNTN2",1
"GO:0032886","GO:0032886","regulation of microtubule-based process","2/27","269/18986",0.00743494423791822,5.22814264078205,2.63564624834217,0.0556545635164087,0.138142577299657,0.089818455084215,"AURKB/TPX2",2
"GO:0001894","GO:0001894","tissue homeostasis","2/27","270/18986",0.00740740740740741,5.20877914951989,2.6285180921983,0.0560216595883568,0.138347905531653,0.0899519567528785,"SOX9/TF",2
"GO:0060249","GO:0060249","anatomical structure homeostasis","2/27","270/18986",0.00740740740740741,5.20877914951989,2.6285180921983,0.0560216595883568,0.138347905531653,0.0899519567528785,"SOX9/TF",2
"GO:0003203","GO:0003203","endocardial cushion morphogenesis","1/27","41/18986",0.024390243902439,17.1508581752484,3.90678666420744,0.0567361278534,0.138356522309168,0.0899575592663063,"SOX9",1
"GO:0007143","GO:0007143","female meiotic nuclear division","1/27","41/18986",0.024390243902439,17.1508581752484,3.90678666420744,0.0567361278534,0.138356522309168,0.0899575592663063,"TTK",1
"GO:0009394","GO:0009394","2'-deoxyribonucleotide metabolic process","1/27","41/18986",0.024390243902439,17.1508581752484,3.90678666420744,0.0567361278534,0.138356522309168,0.0899575592663063,"RRM2",1
"GO:0030279","GO:0030279","negative regulation of ossification","1/27","41/18986",0.024390243902439,17.1508581752484,3.90678666420744,0.0567361278534,0.138356522309168,0.0899575592663063,"SOX9",1
"GO:0072210","GO:0072210","metanephric nephron development","1/27","41/18986",0.024390243902439,17.1508581752484,3.90678666420744,0.0567361278534,0.138356522309168,0.0899575592663063,"SOX9",1
"GO:0043488","GO:0043488","regulation of mRNA stability","2/27","273/18986",0.00732600732600733,5.15153981820649,2.60734374985482,0.0571281707372025,0.138964275318245,0.0903527121396283,"SAMD4A/ELAVL4",2
"GO:0003007","GO:0003007","heart morphogenesis","2/27","274/18986",0.0072992700729927,5.13273857799405,2.60035463464042,0.0574987387444741,0.139516889771505,0.0907120146618427,"SOX9/EYA1",2
"GO:0006898","GO:0006898","receptor-mediated endocytosis","2/27","275/18986",0.00727272727272727,5.11407407407407,2.59339950718114,0.0578701672361155,0.13988186842696,0.0909493188993382,"CNTN2/TF",2
"GO:0009262","GO:0009262","deoxyribonucleotide metabolic process","1/27","42/18986",0.0238095238095238,16.7425044091711,3.85426965532628,0.0580804469110915,0.13988186842696,0.0909493188993382,"RRM2",1
"GO:0019692","GO:0019692","deoxyribose phosphate metabolic process","1/27","42/18986",0.0238095238095238,16.7425044091711,3.85426965532628,0.0580804469110915,0.13988186842696,0.0909493188993382,"RRM2",1
"GO:0006040","GO:0006040","amino sugar metabolic process","1/27","43/18986",0.0232558139534884,16.3531438415159,3.80352816443651,0.0594229209362923,0.141365530735972,0.0919139762777292,"CSGALNACT1",1
"GO:0031111","GO:0031111","negative regulation of microtubule polymerization or depolymerization","1/27","43/18986",0.0232558139534884,16.3531438415159,3.80352816443651,0.0594229209362923,0.141365530735972,0.0919139762777292,"TPX2",1
"GO:0045124","GO:0045124","regulation of bone resorption","1/27","43/18986",0.0232558139534884,16.3531438415159,3.80352816443651,0.0594229209362923,0.141365530735972,0.0919139762777292,"TF",1
"GO:0051281","GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","1/27","43/18986",0.0232558139534884,16.3531438415159,3.80352816443651,0.0594229209362923,0.141365530735972,0.0919139762777292,"CAPN3",1
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","1/27","43/18986",0.0232558139534884,16.3531438415159,3.80352816443651,0.0594229209362923,0.141365530735972,0.0919139762777292,"SOX9",1
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","2/27","280/18986",0.00714285714285714,5.02275132275132,2.55912327388514,0.0597401126183493,0.141773486774766,0.0921792238347316,"MAG/CNTN2",2
"GO:0007611","GO:0007611","learning or memory","2/27","282/18986",0.00709219858156028,4.98712897294458,2.54564043638854,0.0604940100794683,0.143154809806669,0.0930773415846897,"ELAVL4/CNTN2",2
"GO:0043403","GO:0043403","skeletal muscle tissue regeneration","1/27","44/18986",0.0227272727272727,15.9814814814815,3.75446148442135,0.0607635523639817,0.143154809806669,0.0930773415846897,"CAPN3",1
"GO:0060236","GO:0060236","regulation of mitotic spindle organization","1/27","44/18986",0.0227272727272727,15.9814814814815,3.75446148442135,0.0607635523639817,0.143154809806669,0.0930773415846897,"TPX2",1
"GO:0043487","GO:0043487","regulation of RNA stability","2/27","285/18986",0.00701754385964912,4.93463287849253,2.52565310813091,0.0616311246270159,0.143870429400358,0.0935426278678153,"SAMD4A/ELAVL4",2
"GO:0090596","GO:0090596","sensory organ morphogenesis","2/27","285/18986",0.00701754385964912,4.93463287849253,2.52565310813091,0.0616311246270159,0.143870429400358,0.0935426278678153,"SOX9/EYA1",2
"GO:0003176","GO:0003176","aortic valve development","1/27","45/18986",0.0222222222222222,15.6263374485597,3.70697675990055,0.0621023436260537,0.143870429400358,0.0935426278678153,"SOX9",1
"GO:0010463","GO:0010463","mesenchymal cell proliferation","1/27","45/18986",0.0222222222222222,15.6263374485597,3.70697675990055,0.0621023436260537,0.143870429400358,0.0935426278678153,"SOX9",1
"GO:0060428","GO:0060428","lung epithelium development","1/27","45/18986",0.0222222222222222,15.6263374485597,3.70697675990055,0.0621023436260537,0.143870429400358,0.0935426278678153,"SOX9",1
"GO:1990776","GO:1990776","response to angiotensin","1/27","45/18986",0.0222222222222222,15.6263374485597,3.70697675990055,0.0621023436260537,0.143870429400358,0.0935426278678153,"CA2",1
"GO:2001239","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/27","45/18986",0.0222222222222222,15.6263374485597,3.70697675990055,0.0621023436260537,0.143870429400358,0.0935426278678153,"EYA1",1
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","2/27","287/18986",0.00696864111498258,4.90024519292812,2.51248303146436,0.0623933456887213,0.144201247874408,0.0937577216125053,"AURKB/TTK",2
"GO:0061013","GO:0061013","regulation of mRNA catabolic process","2/27","289/18986",0.0069204152249135,4.86633346148917,2.49943435527984,0.0631588552698441,0.144456026677421,0.0939233753806784,"SAMD4A/ELAVL4",2
"GO:0008038","GO:0008038","neuron recognition","1/27","46/18986",0.0217391304347826,15.2866344605475,3.66098821623831,0.0634392971513215,0.144456026677421,0.0939233753806784,"CNTN2",1
"GO:0009225","GO:0009225","nucleotide-sugar metabolic process","1/27","46/18986",0.0217391304347826,15.2866344605475,3.66098821623831,0.0634392971513215,0.144456026677421,0.0939233753806784,"CSGALNACT1",1
"GO:0021762","GO:0021762","substantia nigra development","1/27","46/18986",0.0217391304347826,15.2866344605475,3.66098821623831,0.0634392971513215,0.144456026677421,0.0939233753806784,"MAG",1
"GO:0031018","GO:0031018","endocrine pancreas development","1/27","46/18986",0.0217391304347826,15.2866344605475,3.66098821623831,0.0634392971513215,0.144456026677421,0.0939233753806784,"SOX9",1
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation","1/27","46/18986",0.0217391304347826,15.2866344605475,3.66098821623831,0.0634392971513215,0.144456026677421,0.0939233753806784,"MAG",1
"GO:0061448","GO:0061448","connective tissue development","2/27","290/18986",0.00689655172413793,4.84955300127714,2.49295490270693,0.0635428359896569,0.144456026677421,0.0939233753806784,"SOX9/CSGALNACT1",2
"GO:0007020","GO:0007020","microtubule nucleation","1/27","47/18986",0.0212765957446809,14.9613869188337,3.61641647916312,0.0647744153655195,0.146570944536397,0.0952984666699565,"TPX2",1
"GO:1903307","GO:1903307","positive regulation of regulated secretory pathway","1/27","47/18986",0.0212765957446809,14.9613869188337,3.61641647916312,0.0647744153655195,0.146570944536397,0.0952984666699565,"RPH3A",1
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","2/27","295/18986",0.00677966101694915,4.76735718769617,2.46099656156085,0.0654748832369079,0.147179168874353,0.0956939259950088,"EYA1/AURKB",2
"GO:0051321","GO:0051321","meiotic cell cycle","2/27","295/18986",0.00677966101694915,4.76735718769617,2.46099656156085,0.0654748832369079,0.147179168874353,0.0956939259950088,"CDC25C/TTK",2
"GO:0002920","GO:0002920","regulation of humoral immune response","1/27","48/18986",0.0208333333333333,14.6496913580247,3.57318797267329,0.0661077006913093,0.147179168874353,0.0956939259950088,"MASP1",1
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","1/27","48/18986",0.0208333333333333,14.6496913580247,3.57318797267329,0.0661077006913093,0.147179168874353,0.0956939259950088,"SOX9",1
"GO:0070849","GO:0070849","response to epidermal growth factor","1/27","48/18986",0.0208333333333333,14.6496913580247,3.57318797267329,0.0661077006913093,0.147179168874353,0.0956939259950088,"SOX9",1
"GO:0090224","GO:0090224","regulation of spindle organization","1/27","48/18986",0.0208333333333333,14.6496913580247,3.57318797267329,0.0661077006913093,0.147179168874353,0.0956939259950088,"TPX2",1
"GO:1901976","GO:1901976","regulation of cell cycle checkpoint","1/27","48/18986",0.0208333333333333,14.6496913580247,3.57318797267329,0.0661077006913093,0.147179168874353,0.0956939259950088,"AURKB",1
"GO:0045165","GO:0045165","cell fate commitment","2/27","297/18986",0.00673400673400673,4.73525377229081,2.44841355504251,0.0662533154850635,0.147179168874353,0.0956939259950088,"SOX9/EYA1",2
"GO:0048562","GO:0048562","embryonic organ morphogenesis","2/27","300/18986",0.00666666666666667,4.6879012345679,2.42974784919908,0.0674269066702514,0.147456850221298,0.0958744706907561,"SOX9/EYA1",2
"GO:0030850","GO:0030850","prostate gland development","1/27","49/18986",0.0204081632653061,14.3507180650038,3.53123438479699,0.0674391555482814,0.147456850221298,0.0958744706907561,"SOX9",1
"GO:0032506","GO:0032506","cytokinetic process","1/27","49/18986",0.0204081632653061,14.3507180650038,3.53123438479699,0.0674391555482814,0.147456850221298,0.0958744706907561,"AURKB",1
